feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10
0.5100277816442633,-0.03251684239197869,-0.41400809511926007,-0.5237975968349913,-1.9496103915437153,1.157321897908742,-1.8384221547483004,0.5280992622763334,1.2426888722708918,-1.786399087503442
-0.3260819022881477,0.13693017051918183,1.3094328613533064,-0.21555014366012745,-0.14271419047815112,0.6464973863074234,1.410953254910354,1.1224337766779682,0.7497169846052106,-0.9814890655011062
1.031653774575175,1.4930031044432035,0.44489589500988425,-0.5969935884209324,1.455600479257298,0.618360566259665,-1.4089191026905248,0.4096853437465497,0.8507193944606469,-0.16013013959793715
1.1144716658908236,-1.3723187256840055,-1.959486788890815,0.3296955453164093,1.0138291255499905,-0.27245725823898187,-0.16995884449130927,-0.6954005091224448,-1.4742719809974325,0.03881352263600957
-0.39535394181383027,-1.0846281428703657,1.26263384586481,-1.4584515233771778,-0.5684133205515254,-0.6639124123957864,1.2133826481461956,0.3015507739488709,2.3368960161005865,0.8991470723917404
-0.7139792034792228,2.2367793859341147,0.2834472409971485,-0.8279722591888381,-0.20619959904550725,1.7172506888129924,0.10491152126817936,1.450565383616281,0.8572142031089557,1.8000327560833596
-0.47452411315154164,0.09844355025467356,0.5271487834851162,-0.25281006114713833,0.2780357992201174,0.8097032183374514,-0.3161751698251644,0.04891477254294297,-0.12908688324807202,-2.181729581654693
-1.0321115663076403,-0.6821996461709546,0.3295048581083699,-1.157892358664248,-1.0447235449246743,-0.29999510194062,2.369527944882145,-0.20025234275220244,-0.4114346327874573,-0.42519638745011584
-0.20984660468501296,-2.403186135320427,-0.7522883401173299,0.22083716462834593,-0.6748870492570797,0.6252468140137322,0.358519256789771,-0.5437371177626201,-0.6196497165984074,-1.2071168359883209
-1.1834918823758225,0.2790973372215437,0.007463839125033536,-0.5256603172438536,0.15797937270525989,0.08507008538739401,0.2706448862599635,-1.7719597042340383,-1.1912941058850146,-2.1595666776426587
0.8586035684961204,-2.0470790426327437,0.05132340151605361,0.9910968620016881,-0.1599904767644367,-0.7050966266325779,1.4788971752285116,-0.5545298617980096,-0.7249977130206504,1.1349816677779403
-0.4352353129433613,0.09011219192649977,0.3475085435628845,-0.05283647440059364,0.041958629236675565,0.17870108189680076,1.0569286776312454,-0.3186493513885635,-0.11210206727541144,0.4292641662525687
2.428820210072347,1.2231894872195956,-0.6921889937428377,-2.3851600430158673,-0.9496331188556748,1.388296524800516,-0.24878725466627993,-0.6112908765851811,-0.21452204637898578,-0.05322497504159917
-1.05470445496592,0.9049620414941998,-0.08259257535129046,0.23614240987910107,-0.7039163254155445,1.4364295195588668,-0.06723030719613125,-1.7176721483633963,0.7699687313352226,-0.22580674907604184
-0.8354939530448533,0.3132674864923491,-0.03087619598188127,-0.4254781306237845,1.8495155760421207,-2.1201660905908137,-1.3411491273491123,-2.031747836930879,1.184253464560505,-0.2279662700537921
-0.1877270235798839,0.24207067028796736,-0.8252919608308644,2.6983288359370876,0.7691357793100331,0.8639235499624459,0.8406067127833832,-0.9026543599878197,-0.4929182749492523,-0.8509750806815649
0.026227258439208364,0.8370328936924395,-0.900697469898657,1.179072011284753,-0.3166773172465712,0.08385411395035618,0.14772077800182626,2.0972799006272753,-0.15656246034011245,-0.9551170427292858
-0.006426812178948622,0.8671911257613155,0.6565957805982692,0.18132367123690882,1.675202424087777,-1.8918105367082008,0.4913518941635465,1.5338451050362951,-0.3353910530156894,-0.8514718787533673
0.836484137964941,-0.18919018127507997,-0.7507203344928128,1.7183639957638757,-0.19543484652276386,-2.215822425020668,-1.0677225770385452,-0.518637997484576,0.7927110177336647,-0.08633785824672688
1.5050181413577912,1.972986593230904,0.9893629390263092,1.6042706178902824,0.0982104054328623,1.2477439631109564,-0.9483247053981797,-0.7788942903250559,-2.5186526151868365,0.23617616413769954
-1.634464777337574,-1.8529803860647789,0.696998493736929,-0.22379875237858912,-0.04585956487197637,-2.2516608478127718,-0.3280667180839517,1.434650676645457,0.4226110893425924,0.8840391073543795
-0.3203967151403941,1.0089894918610012,1.4607373878971444,-1.249358673065212,1.125819543537975,1.5400789719059313,0.8941453094163435,0.12668130013406823,0.9450901498472682,1.399844516666026
0.7111138257749583,-0.7217108680904613,-1.2355725894423146,1.0706421398398702,-0.4761525795312883,-2.001374771086308,-1.3898918614587392,-1.8000303928315362,-0.49422048151866427,-1.6538786000320556
0.2940873210427132,-0.13597518504470993,0.6301232104308555,-0.40899613872132606,-2.2791405501604025,-1.161733695802283,-0.08179675158612047,1.8277690013636894,0.8074099759512389,-2.3040922986117494
0.11352149647794171,0.3904842938743351,-1.6994295196075182,-0.967254737981066,1.2812696454013426,-0.8166130298209866,0.24107897640581327,-0.21032777286549081,-1.807262309565734,1.0751207489817565
0.6603430545626816,-1.0071949875269783,-0.3950468521695675,0.47993974114827864,0.48253370982118504,-2.161303886302362,0.7475461257864594,0.32478159411011454,0.3090468350240348,0.16823054118369438
-0.7236097721865455,0.23674176457685803,-0.851434419856242,-0.3875270028229366,1.9710138588922175,1.1669340528638468,-0.7845844518340266,-0.1601685700398007,-0.47513803862330445,-1.083091713778954
1.782905600065144,0.2172079375284009,-2.3789960407532242,2.404837542253973,0.4685401615460691,-1.1772264174512104,-0.24734038702515676,1.7448614066234935,0.6700496718155238,-0.4647672239117277
-0.5789517573489231,0.1551553428653563,-0.4486956826194842,-0.17802329006383844,0.15140739607201872,0.11758862988720224,-0.8963675478251808,0.5770721838351396,0.23425926445676556,-0.39828303354254857
-0.9394478266071244,0.6413254989966026,0.5132142892151672,0.9469497629964546,-0.8808938796637913,0.4338484158470097,0.6091200152654201,0.014616750967536809,0.45043460072619207,-0.6018269856377101
0.28586539072490497,1.5475052013300616,0.6585442726728304,-1.515744114997232,-0.38770155993598415,-0.6127886904843862,0.334456789987025,0.2029230208512997,2.0102045387663496,1.7958776730955217
-0.23731223419521827,1.2322042374139113,-0.3920477826671146,0.15226937580750002,-2.3254201541396804,-0.5638483318598599,1.027959002257798,0.4685312569051241,0.028320263677764197,0.43737267417966835
1.0089025234984652,1.9693569256134755,0.3237785159567269,-0.25111968373648796,1.3074316126169334,0.217776865973592,2.6426161978598572,0.8215319107652636,-0.8948524932761831,-0.8467337442596065
-0.21268973430511875,1.5895633328625773,-0.24977261204038337,-0.5635531812487009,-2.8183042862021788,-0.61959998010369,-0.2877028881291165,-1.2841982109111607,0.5285392018314015,1.3854377816563823
-0.4473218956587512,0.9192289345752035,0.0678555105274033,-1.4382779783173667,1.0800480657146485,1.8732977762175456,1.281016361735113,0.11327041053776446,0.8527736751222195,-0.668144085538994
-1.070277140610054,-1.2757487908301188,0.270498007920608,-0.21999168148662523,-0.4326353405281719,0.8422758374755762,0.2025132461204018,-0.8672176587829251,-0.7096007525302602,0.6017952540556344
0.7969806465039787,-0.11736865941699193,0.3407449448138583,0.9993656596526933,-0.9682246770497032,-0.24051589916317132,-1.4778283020038256,0.7137107850098204,0.20158615873960228,-1.2398125070853083
2.00778171781302,-0.2442994052640153,0.6421217888674178,0.04744853063620506,-1.4055840830774398,-0.982756692840834,0.027110953138911875,-1.114989502397014,0.0062511735838089956,-0.32727515393919654
0.3278110735741233,-0.9399678291500665,-0.8108939362002497,-1.7793989305072206,-0.09752538374562343,1.7159076311326944,0.9524781569528054,-0.32038505943679435,0.36681404328544226,0.4766510408005575
1.15158435754003,-0.2590616441939859,-0.613985654989012,1.3485988349639682,1.1877425868095877,-1.218012658016874,0.29889431686207524,-0.698129903545662,-1.4362740062244859,0.4764484442623232
-1.039220163990766,-0.028217878937229775,0.396366956467351,0.6672451474292419,-0.8228559015184324,0.662536033398613,0.8179815444538614,1.1892264612557852,0.1697477679706617,1.3643262441708666
-0.35320789551945164,0.6826527175642255,-0.31350668522774333,-1.559087443681418,0.44113385598605676,-0.5722064947808724,0.8853769905168424,0.5617634898810563,-0.5801174628460125,1.0071968560019282
-0.08214726037746994,0.33059032295119606,0.27162533233273817,0.14774396882471671,0.39900449696548607,2.3340186036833694,0.5031561916498383,1.1094594289656554,2.0624354417398196,-0.2836484306722902
-1.2996001934039754,-2.032909011883636,-1.1522800039069265,-1.6216516476924725,-1.7106989787799436,0.8401005197187192,0.7930652446836138,1.6174554195045383,-0.2561826130454564,0.16690650927033812
0.47133056710106336,1.435041040753165,-0.5772468879983883,1.8087900360389195,0.9509447010972719,2.0093623327954733,-0.2812419563864862,0.04235856669729214,0.5426317030060196,-0.3877075985574586
-0.5320707439513948,0.12973282054565913,-0.04313136852542797,0.4049800550709487,-1.3062938933022217,-1.0109162287980933,-1.8123154329162188,-0.03932977135208631,-0.8418298948429191,-0.07063695819771848
-1.387838696714738,-0.3728411482420006,-1.297359058567859,-0.37224895531883806,-0.49563012867064493,1.2762911182569394,-1.469780153170051,0.6601711017160733,-1.1847647384526372,0.13148318343275137
0.32005819149324455,-0.20470723352228773,0.9948686937879384,0.6927757697082377,-0.7696664090113885,-0.8136645751375527,-1.315438265887262,-0.8644303136735378,-0.5338446438149185,-0.3864948903227902
-2.025142586657607,0.045571839903813784,-0.661786464768388,0.21645858958197486,0.6339190223180112,2.1439440893253257,0.18645431476942764,-0.7303666317171367,0.852433334796224,-0.6516003476058171
-0.9624988349193223,1.382137994846674,-0.1503483662862672,-0.550451872689212,-0.49491019549030185,1.1818282939420395,0.08202992938811553,0.13268461913307683,-0.6088231624233649,1.1880618762510602
0.9178733031451253,1.3286614047875909,-1.9126108431884679,-1.1165860291120333,-1.5973939442063654,0.6293669026011512,1.0106008528835686,-0.3183391890611118,0.44933505268793483,-1.3401220019276856
-0.3237749564922508,0.799172267751983,-0.9818888138163603,-0.7263680266299125,0.006772056044555404,1.2724186358295364,1.2408752549576427,-0.6693870827600139,1.697036243933649,1.371847718309033
1.4919234151003387,0.11577808120119833,-0.10273886178981435,-1.5635042665240624,-1.317177713203201,-1.610797237888293,-1.4978733555474624,0.2366956961502214,-0.5516407765675518,1.1139919561430442
1.9592453988752325,0.0857641569381395,1.1972420810392952,1.2751798734102573,0.4571624585474806,-0.2640290988862532,0.17781074513629164,0.18032720142745445,0.010054059802311336,0.8226983572895004
-2.2583067220620245,1.6164379006973941,-2.2597005728073802,-0.9479352895177523,-1.908183274544742,0.7622159435201783,-0.5547670943414235,0.6401878224903124,0.7297231505807619,-1.1792545698392913
0.24691537535587432,-0.2289270290543239,-0.6511920130366328,-0.07704290943439963,0.6919673557189903,-0.03383629260995389,0.16377868619634248,1.7581982873012285,-0.6099083636864936,0.9364224715622765
