feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10
1.7220290169152737,-4.689222706536147,-0.20706583183156668,2.4985553479452713,2.8830098809516773,1.57968992811537,-2.720013654943724,-1.2461919910913863,1.1681852336346037,1.4000067598367896
0.23620162776717946,-2.4120585925908222,-2.977042246092581,2.8379306318338475,4.201748669196615,0.5360898044200095,0.2668741683111747,-1.3080431930044056,3.7281720648571013,-1.1986285050865189
0.5923003549308682,-3.6783904101614304,-0.2829528763775535,0.9128386797398231,1.0552281331625064,1.2354413415231302,-3.3788842055251305,-1.1172207691024723,-0.2747927515007831,0.09839181360607195
1.5793463869936815,-1.135481684809295,0.7347949875812305,-3.8406976103007353,-0.36222695414450634,2.6413520228844907,-3.0803359030523074,-1.7289178024553162,-2.738785123664282,-1.061155104475966
-2.9624391951781917,1.754583186745542,-1.1450549983447884,1.857364444394018,0.9891320795952167,2.5674819846554513,2.058646114300487,-7.009674319594011,-2.1084185827115087,1.4379350514872076
2.0804626128978443,-3.5888740784169766,0.10884815000922421,-0.11109467730594291,0.9236700899815771,1.8095965809363017,-1.2470829111913768,0.7511201644224185,1.347664440990027,-0.04952174357230855
-1.1513122024611069,-0.06296813304538568,-2.0865208530805583,-1.755190450827563,-1.3338147112305747,1.0700734830644205,1.0057893892265857,-0.08119768414752171,0.5670581984394528,0.39051415672036216
-1.5387366763812302,-2.545721251339666,-0.8798052409505289,0.5684015429920282,-0.11888766146255425,0.7782101177882741,-1.8785575717193845,-0.28887164035130725,0.8531374587387901,-0.6604935993422141
-1.2158508577045557,-3.255508167381814,-0.9173116239495077,1.992929562809616,-0.7862623563529949,1.0049041811777428,-0.5435849832678852,-0.0923254163927875,1.0433043574588081,1.3793466253933113
1.0239043257434528,4.819432095528674,-0.06400196657142121,-0.6417797481839564,-1.7445803254024188,-1.2304398075302834,3.4027272769631653,-1.3319870945674757,-3.574323742414093,0.5667519074303278
-0.21090843270845072,-2.1603943492918516,-1.8075276015915909,0.41501292698468517,-0.1284389468810032,1.8084699323101476,-0.4610907784650996,-1.8778160881178287,-0.30433147642427816,0.12886726821634747
0.05360089673161794,-2.195268321431815,1.072654096242176,-0.17430183957244627,0.07707416155976232,3.916496356455428,2.4973829708617217,-0.626151775803546,2.262206905732985,-3.720428215866752
1.5228207587896967,-5.359336739265189,-1.3750883741773656,1.0359089999996625,0.20872916593432334,2.2820953765614993,-1.672385814191916,0.06491536912251614,1.1400674820545134,1.2387288015747153
-0.819749875541932,-6.159566795823794,-1.2860240346479352,2.0784040804393324,-2.250004061239798,0.48146562569611506,-2.376917050155942,2.7226689528973935,1.89994092305515,0.2076501469482441
-3.8194712544080542,-1.6207862147495256,-0.8878752909676215,2.1361718297614516,-1.0913487121170435,-0.812196198492581,-1.7020610300106096,-0.06584701891133614,0.7384139128510587,0.1037563588033605
2.99468221099812,-0.7427040550007,-0.3845632715912096,0.9018278535790343,-1.856520683122517,-2.5253218312743577,0.9944175222998054,4.490300749154816,0.3276981079745702,-0.7861936060581511
1.6666775955955488,-3.0471231957080973,-0.646717095279013,0.46774333929677214,0.1733357077166754,0.7808483619878916,-0.8424626319649507,1.11046264970478,1.0100275392294888,-0.9562513060324224
-0.06944265064574173,0.9603491664551768,-0.09082076974190278,1.2397346353337348,1.7945476889073286,-0.3660022197929649,0.8518573090220882,-1.050689811332509,0.6338083610556344,0.8073891144253346
0.885702765627776,-2.552427524177891,0.2106025176313504,0.4281569202900052,-0.48265206031819363,0.9256209608133886,-0.8767016790701351,0.6635497100692671,0.2709210952977875,-0.13987132970690802
-1.5273731906847412,3.49367063540343,-2.2183503255518375,-1.6929093234543307,-0.4727490805556309,0.8018408611446668,2.1555580948856545,-3.5846719558836857,-2.0534751377544405,0.17076933855245632
-2.325416935033263,-0.5491287739143121,-1.36026645703027,0.8213733086811106,0.9796589209573102,-0.1329112492633595,-0.06584315767981952,-0.11185224108435494,2.3337461380785367,0.0865930957094043
-2.011074452121856,-0.39763622384298786,-2.6088115089593944,0.7229619562131461,1.864152406289287,1.1126122911470662,0.07698562780027718,-2.8675004562866127,1.2004537282504886,-0.09605270914872212
-0.9172857655593434,0.19873087808953116,-1.2915647972031508,0.6493918176239449,0.8690775116316116,0.8877967165217272,0.5411405226669205,-2.432733036002449,-0.16025893062047025,-1.469034837755055
-1.5857342148374984,3.6572524931737287,-2.286809785445557,-1.9965304579628507,0.18858965388947313,2.2087581981393307,2.0545435201704136,-5.988689771524287,-3.0934452163156045,-0.932918402244703
2.1447476194770623,-2.467991484718807,-2.000875012631899,0.08541103845607168,2.1014609560787925,1.003862333319167,0.10502917170779424,0.6272019055282911,2.504598029606132,-0.898215975278909
-1.2193178901273611,-1.4663160377870326,-1.906102189693426,1.7049596591092988,1.4230281747541782,0.7189940048456139,0.6375616327094852,-0.9857275664876145,2.233569285729338,0.7981020632934771
-2.7295290145353936,3.4234627231475714,-2.4938382769286718,-0.2649368113536945,1.7159373019720903,-2.3265735072066027,0.20932169147773394,-0.9948743686617199,0.9212408949985342,1.7945127837055643
2.9319596272265493,-1.881171565432836,-1.3392906482797184,0.4924062443860029,0.4249298966467985,3.24667249657016,3.9286659395334014,-1.0014423286919631,1.2373466106928062,1.1242058805731754
0.9827361220722732,-3.799762024842508,-0.9184610240390169,-1.3744166897904,-1.3456740020947646,2.3694054766660586,-0.786556503803959,1.179236492903871,0.9881570701623023,-2.7787479111941815
3.7784770717890295,-4.592663338895287,-2.1991904546776277,2.4978964490458404,2.2199631762220546,1.0737335499681993,1.1521934326656615,1.6049036866064446,3.524876795796387,0.9272379385502304
-1.835958986777138,-2.384238084932046,-0.5431632441237713,-0.6787707118357051,-0.3586203245210521,1.0667884830046903,-1.9582210199448085,0.4145367611816996,1.4089168932485632,0.38091207028933904
-1.3237845555999588,-0.018223658019611868,-0.3785039913057947,0.07015974979719142,-0.008862078077995772,-0.1177621395612003,-1.785622988915986,-1.4794624703532842,-1.214164411840661,-0.9547468496094409
2.2687015391714525,-2.4173214984588984,0.13344707272056588,0.20061860991716562,2.998560307977505,1.584803256992179,-2.022570816913799,-1.3279883708484188,0.5422057849089269,-0.0050877886515923385
